PAYS;REGION;DEPARTEMENT;CD_DEPT;CD_INSEE;NOM_LOCALITE;ORGANISME;OBSERVATEUR;CD_STATION;STATION;METHODE;REPETITION;Longitude;Latitude;ALTITUDE;DATE;DATE_FIN;HABITAT;MICROHABITAT;METHODE;REMARQUE_STATION;CLASSE;ORDRE;FAMILLE;CD_NOM;LB_NOM;NOM_VALIDE;BOITE;CD_COLLECTION;NOM_CITE;RANK;male;female;Juvénile;?;ABONDANCE_TOTALE;LRN;REMARQUE_INDIVIDU;A VERIFIER/PHOTO;DETERMINATEUR;LEG/COLLECTION;DATE_DETERMINATION;ENVOI_CARDOBS
France;AUVERGNE;HAUTE-LOIRE;43;43016;Auzon;ECO&SOLS;Equipe ECO&SOLS;2132895  ;1549;Pitfall;5;45.3911047765517;3.34517713570663;400;31/05/2024;02/07/2024;Prairie de fauche;;Pitfall;;Insecta;Hymenoptera;Formicidae;628323;Temnothorax;Temnothorax Mayr, 1861;E&S_FO_B1_T19;NHEN-29517;Temnothorax;G;;;;4;4;#N/A;;x;N.HENON;ECO&SOLS;45629;
France;LANGUEDOC-ROUSSILLON;AUDE;11;11305;Quintillan;ECO&SOLS;Equipe ECO&SOLS;2132859;2260;Pitfall;5;42.949275970459;2.7153799533844;349;14/05/2024;10/06/2024;Maquis;;Pitfall;;Insecta;Hymenoptera;Formicidae;628323;Temnothorax;Temnothorax Mayr, 1861;E&S_FO_B1_T58;NHEN-29556;Temnothorax;G;;;;1;1;#N/A;;x;N.HENON;ECO&SOLS;45630;
France;ILE-DE-FRANCE;PARIS;75;75109;Paris;Sol&Co;Sol&Co;2167312;391;Pitfall;5;48.844838275277;2.33579524769974;47;22/04/2024;22/05/2024;Parc urbain;;Pitfall;;Insecta;Hymenoptera;Formicidae;628323;Temnothorax;Temnothorax Mayr, 1861;E&S_FO_B6_T29;NHEN-30120;Temnothorax;G;;;;1;1;#N/A;;x;N.HENON;ECO&SOLS;45637;
France;LANGUEDOC-ROUSSILLON;AUDE;11;11142;Festes-et-Saint-Andre;ECO&SOLS;Equipe ECO&SOLS;2132863;2257;Pitfall;6;42.9518241882324;2.12771511077881;528;13/05/2024;10/06/2024;Chênaie/ Érablaie;;Pitfall;;Insecta;Hymenoptera;Formicidae;628323;Temnothorax;Temnothorax Mayr, 1861;E&S_FO_B1_T74;NHEN-29572;Temnothorax;G;;;;1;1;#N/A;;x;N.HENON;ECO&SOLS;45630;
France;MIDI-PYRENEES;TARN;81;81025;Belcastel;ECO&SOLS;Equipe ECO&SOLS;2132894;1837;Pitfall;6;44.3889199310117;2.32434462405189;579;30/05/2024;03/07/2024;Culture;;Pitfall;;Insecta;Hymenoptera;Formicidae;628323;Temnothorax;Temnothorax Mayr, 1861;E&S_FO_B2_T2;NHEN-29600;Temnothorax;G;;;;1;1;#N/A;;x;N.HENON;ECO&SOLS;45630;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83053;Evenos;ECO&SOLS;Equipe ECO&SOLS;2132872;2205;Pitfall;6;43.1807256825456;5.85371529787471;274;27/03/2024;22/04/2024;Pinède;;Pitfall;;Insecta;Hymenoptera;Formicidae;628323;Temnothorax;Temnothorax Mayr, 1861;E&S_FO_B3_T4;NHEN-29717;Temnothorax;G;;;;4;4;#N/A;2 sp;;N.HENON;ECO&SOLS;45631;
France;ALSACE;HAUT-RHIN;68;68181;Levoncourt;Sol&Co;Sol&Co;2167307;926;Pitfall;6;47.4531196404966;7.20806698950873;514;27/05/2024;26/06/2024;Forêt mixte;;Pitfall;;Insecta;Hymenoptera;Formicidae;628323;Temnothorax;Temnothorax Mayr, 1861;E&S_FO_B5_T90;NHEN-30081;Temnothorax;G;;1;;;1;#N/A;;x;N.HENON;ECO&SOLS;45635;
France;CHAMPAGNE-ARDENNE;HAUTE-MARNE;52;52540;Vitry-En-Montagne;Sol&Co;Sol&Co;2167316;812;Pitfall;6;47.8106367801133;5.10079251722604;450;11/06/2024;11/07/2024;Forêt;;Pitfall;;Insecta;Hymenoptera;Formicidae;628323;Temnothorax;Temnothorax Mayr, 1861;E&S_FO_B7_T17;NHEN-30211;Temnothorax;G;;;;1;1;#N/A;;x;N.HENON;ECO&SOLS;45638;
France;POITOU-CHARENTES;CHARENTE;16;16337;Saint-Maurice-Des-Lions;Université de Rennes;Université de Rennes;2167338;1372;trimanuel;1;45.9598382118547;0.672536029377586;222;11/04/2024;11/04/2024;Forêt mixte;;Tri manuel;;Insecta;Hymenoptera;Formicidae;628323;Temnothorax;Temnothorax Mayr, 1861;E&S_FO_B8_T5;NHEN-30305;temnothorax;G;;;;1;1;#N/A;;x;N.HENON;ECO&SOLS;45643;
France;MIDI-PYRENEES;AVEYRON;12;12025;Belmont-sur-Rance;ECO&SOLS;Equipe ECO&SOLS;2132877;2021;trimanuel;2;43.8125780995336;2.72179965795729;506;08/04/2024;08/04/2024;Chenaie;;Tri manuel;;Insecta;Hymenoptera;Formicidae;628323;Temnothorax;Temnothorax Mayr, 1861;E&S_FO_B8_T32;NHEN-30332;temnothorax;G;;;;1;1;#N/A;;x;N.HENON;ECO&SOLS;45644;
France;POITOU-CHARENTES;CHARENTE;16;16337;Saint-Maurice-Des-Lions;Université de Rennes;Université de Rennes;2167338;1372;trimanuel;3;45.9598382118547;0.672536029377586;222;11/04/2024;11/04/2024;Forêt mixte;;Tri manuel;;Insecta;Hymenoptera;Formicidae;628323;Temnothorax;Temnothorax Mayr, 1861;E&S_FO_B8_T7;NHEN-30307;temnothorax;G;;;;2;2;#N/A;;x;N.HENON;ECO&SOLS;45643;
France;LANGUEDOC-ROUSSILLON;AUDE;11;11142;Festes-et-Saint-Andre;ECO&SOLS;Equipe ECO&SOLS;2132863;2257;trimanuel;4;42.9518241882324;2.12771511077881;528;13/05/2024;13/05/2024;Chênaie/ Érablaie;;Tri manuel;;Insecta;Hymenoptera;Formicidae;628323;Temnothorax;Temnothorax Mayr, 1861;E&S_FO_B7_T86;NHEN-30286;temnothorax;G;;;;1;1;#N/A;;x;N.HENON;ECO&SOLS;45643;
France;CENTRE;LOIR-ET-CHER;41;41238;Savigny-Sur-Braye;Université de Rennes;Université de Rennes;2167340;792;trimanuel;4;47.8334896790882;0.826715632239393;136;27/03/2024;27/03/2024;Forêt mixte;;Tri manuel;;Insecta;Hymenoptera;Formicidae;628323;Temnothorax;Temnothorax Mayr, 1861;E&S_FO_B8_T46;NHEN-30346;temnothorax;G;;1;;;1;#N/A;;x;N.HENON;ECO&SOLS;45644;
France;CHAMPAGNE-ARDENNE;HAUTE-MARNE;52;52540;Vitry-En-Montagne;Sol&Co;Sol&Co;2167316;812;trimanuel;4;47.8106367801133;5.10079251722604;450;11/06/2024;11/06/2024;Forêt;;Tri manuel;;Insecta;Hymenoptera;Formicidae;628323;Temnothorax;Temnothorax Mayr, 1861;E&S_FO_B9_T7;NHEN-30407;temnothorax;G;;;;2;2;#N/A;;x;N.HENON;ECO&SOLS;45644;
France;LANGUEDOC-ROUSSILLON;AUDE;11;11142;Festes-et-Saint-Andre;ECO&SOLS;Equipe ECO&SOLS;2132863;2257;trimanuel;5;42.9518241882324;2.12771511077881;528;13/05/2024;13/05/2024;Chênaie/ Érablaie;;Tri manuel;;Insecta;Hymenoptera;Formicidae;628323;Temnothorax;Temnothorax Mayr, 1861;E&S_FO_B7_T87;NHEN-30287;temnothorax;G;;1;;1;2;#N/A;;;N.HENON;ECO&SOLS;45643;
France;POITOU-CHARENTES;CHARENTE;16;16337;Saint-Maurice-Des-Lions;Université de Rennes;Université de Rennes;2167338;1372;trimanuel;6;45.9598382118547;0.672536029377586;222;11/04/2024;11/04/2024;Forêt mixte;;Tri manuel;;Insecta;Hymenoptera;Formicidae;628323;Temnothorax;Temnothorax Mayr, 1861;E&S_FO_B8_T8;NHEN-30308;temnothorax;G;;;;1;1;#N/A;;x;N.HENON;ECO&SOLS;45643;
France;BOURGOGNE;YONNE;89;89309;Pont-Sur-Yonne;Sol&Co;Sol&Co;2167313;633;trimanuel;6;48.2742531650272;3.18548869500691;154;23/04/2024;23/04/2024;Forêt;;Tri manuel;;Insecta;Hymenoptera;Formicidae;628323;Temnothorax;Temnothorax Mayr, 1861;E&S_FO_B9_T8;NHEN-30408;temnothorax;G;;;;1;1;#N/A;;x;N.HENON;ECO&SOLS;45644;
France;PROVENCE-ALPES-COTE DAZUR;BOUCHES-DU-RHONE;13;13004;Arles;ECO&SOLS;Equipe ECO&SOLS;2132901;2076;Pitfall;6;43.6487932757976;4.50250101102574;0;12/03/2024;15/04/2024;Pelouse écorchée à salicorne;;Pitfall;;Insecta;Hymenoptera;Formicidae;219350;Tetramorium forte;Tetramorium forte Forel, 1904;E&S_FO_B2_T48;NHEN-29661;tetramorium forte;S;;;;3;3;#N/A;;;N.HENON;ECO&SOLS;45631;
France;AUVERGNE;HAUTE-LOIRE;43;43016;Auzon;ECO&SOLS;Equipe ECO&SOLS;2132895  ;1549;Pitfall;1;45.3911047765517;3.34517713570663;400;31/05/2024;02/07/2024;Prairie de fauche;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B1_T2;NHEN-29500;tetramorium;G;;;;5;5;#N/A;;;N.HENON;ECO&SOLS;45629;
France;MIDI-PYRENEES;TARN;81;81025;Belcastel;ECO&SOLS;Equipe ECO&SOLS;2132894;1837;Pitfall;1;44.3889199310117;2.32434462405189;579;30/05/2024;03/07/2024;Culture;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B1_T85;NHEN-29583;tetramorium;G;;;;15;15;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45630;
France;PROVENCE-ALPES-COTE DAZUR;ALPES-MARITIMES;6;6081;Le Mas;ECO&SOLS;Equipe ECO&SOLS;2132867;1996;Pitfall;1;43.8563416618755;6.90327394449335;757;25/04/2024;28/05/2024;Prairie;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B4_T75;NHEN-29893;tetramorium;G;;;;1;1;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45632;
France;ILE-DE-FRANCE;PARIS;75;75109;Paris;Sol&Co;Sol&Co;2167312;391;Pitfall;1;48.844838275277;2.33579524769974;47;22/04/2024;22/05/2024;Parc urbain;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B6_T13;NHEN-30104;tetramorium;G;;;;1;1;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45637;
France;LANGUEDOC-ROUSSILLON;PYRENEES-ORIENTALES;66;66146;Porta;ECO&SOLS;Equipe ECO&SOLS;2132884;2312;Pitfall;1;42.5280876159668;1.73446702957153;2267;24/06/2024;29/07/2024;Pelouse alpine;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B6_T37;NHEN-30128;tetramorium;G;;;;2;2;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45637;
France;BOURGOGNE;SAONE-ET-LOIRE;71;71531;La Tagniere;Sol&Co;Sol&Co;2167305;1141;Pitfall;1;46.8204597659373;4.21101505944702;320;04/04/2024;04/05/2024;Prairie de fauche;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B6_T90;NHEN-30184;tetramorium;G;;;;1;1;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45638;
France;RHONE-ALPES;ISERE;38;38302;Le Perier;ECO&SOLS;Equipe ECO&SOLS;2142435;1686;Pitfall;1;44.9048619493119;5.96937133617335;1888;06/08/2024;10/09/2024;Pelouse alpine;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B7_T28;NHEN-30226;tetramorium;G;;1;;12;13;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45643;
France;RHONE-ALPES;ISERE;38;38298;Le Peage-De-Roussillon;ECO&SOLS;Equipe ECO&SOLS;2132824;1556;Pitfall;1;45.3690149100078;4.77475157668675;138;10/04/2024;07/05/2024;Verger;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B9_T14;NHEN-30414;tetramorium;G;;;;1;1;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45644;
France;MIDI-PYRENEES;GERS;32;32150;Goutz;Université de Rennes;Université de Rennes;2167323;2011;Pitfall;2;43.7995981085167;0.738134796235499;197;13/03/2024;09/04/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B1_T80;NHEN-29578;tetramorium;G;;;;2;2;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45630;
France;MIDI-PYRENEES;TARN;81;81025;Belcastel;ECO&SOLS;Equipe ECO&SOLS;2132894;1837;Pitfall;2;44.3889199310117;2.32434462405189;579;30/05/2024;03/07/2024;Culture;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B1_T88;NHEN-29586;tetramorium;G;;;;5;5;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45630;
France;LANGUEDOC-ROUSSILLON;LOZERE;48;48171;Saint-Martin-de-Lansuscle;ECO&SOLS;Equipe ECO&SOLS;2132904;1887;Pitfall;2;44.2375443985216;3.7226445983764;928;14/06/2024;10/07/2024;Lande à bruyère / fougeraie;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B3_T63;NHEN-29777;tetramorium;G;;;;10;10;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45631;
France;LANGUEDOC-ROUSSILLON;PYRENEES-ORIENTALES;66;66146;Porta;ECO&SOLS;Equipe ECO&SOLS;2132884;2312;Pitfall;2;42.5280876159668;1.73446702957153;2267;24/06/2024;29/07/2024;Pelouse alpine;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B6_T40;NHEN-30131;tetramorium;G;;;;3;3;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45637;
France;BOURGOGNE;SAONE-ET-LOIRE;71;71531;La Tagniere;Sol&Co;Sol&Co;2167305;1141;Pitfall;2;46.8204597659373;4.21101505944702;320;04/04/2024;04/05/2024;Prairie de fauche;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B6_T92;NHEN-30186;tetramorium;G;;;;1;1;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45638;
France;RHONE-ALPES;ISERE;38;38302;Le Perier;ECO&SOLS;Equipe ECO&SOLS;2142435;1686;Pitfall;2;44.9048619493119;5.96937133617335;1888;06/08/2024;10/09/2024;Pelouse alpine;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B7_T41;NHEN-30239;tetramorium;G;;1;;103;104;#N/A;;;N.HENON;ECO&SOLS;45643;
France;MIDI-PYRENEES;GERS;32;32150;Goutz;Université de Rennes;Université de Rennes;2167323;2011;Pitfall;3;43.7995981085167;0.738134796235499;197;13/03/2024;09/04/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B1_T81;NHEN-29579;tetramorium;G;;;;6;6;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45630;
France;MIDI-PYRENEES;TARN;81;81025;Belcastel;ECO&SOLS;Equipe ECO&SOLS;2132894;1837;Pitfall;3;44.3889199310117;2.32434462405189;579;30/05/2024;03/07/2024;Culture;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B1_T91;NHEN-29589;tetramorium;G;;;;3;3;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45630;
France;LANGUEDOC-ROUSSILLON;LOZERE;48;48171;Saint-Martin-de-Lansuscle;ECO&SOLS;Equipe ECO&SOLS;2132904;1887;Pitfall;3;44.2375443985216;3.7226445983764;928;14/06/2024;10/07/2024;Lande à bruyère / fougeraie;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B3_T65;NHEN-29779;tetramorium;G;;1;;;1;#N/A;;;N.HENON;ECO&SOLS;45631;
France;RHONE-ALPES;AIN;1;1457;Vonnas;Sol&Co;Sol&Co;2167317;1310;Pitfall;3;46.228868438387;5.02443580687463;202;16/05/2024;15/06/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B4_T98;NHEN-29918;tetramorium;G;;;;4;4;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45633;
France;ILE-DE-FRANCE;PARIS;75;75109;Paris;Sol&Co;Sol&Co;2167312;391;Pitfall;3;48.844838275277;2.33579524769974;47;22/04/2024;22/05/2024;Parc urbain;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B6_T21;NHEN-30112;tetramorium;G;;;;1;1;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45637;
France;BOURGOGNE;SAONE-ET-LOIRE;71;71531;La Tagniere;Sol&Co;Sol&Co;2167305;1141;Pitfall;3;46.8204597659373;4.21101505944702;320;04/04/2024;04/05/2024;Prairie de fauche;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B6_T93;NHEN-30187;tetramorium;G;;;;3;3;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45638;
France;RHONE-ALPES;ISERE;38;38302;Le Perier;ECO&SOLS;Equipe ECO&SOLS;2142435;1686;Pitfall;3;44.9048619493119;5.96937133617335;1888;06/08/2024;10/09/2024;Pelouse alpine;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B7_T46;NHEN-30244;tetramorium;G;;1;;8;9;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45643;
France;RHONE-ALPES;AIN;1;1058;Bregnier-Cordon;ECO&SOLS;Equipe ECO&SOLS;2132823;1477;Pitfall;4;45.6401693491095;5.61003921649128;209;11/04/2024;07/05/2024;Friche humide;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B1_T36;NHEN-29534;tetramorium;G;;;;15;15;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45630;
France;MIDI-PYRENEES;TARN;81;81025;Belcastel;ECO&SOLS;Equipe ECO&SOLS;2132894;1837;Pitfall;4;44.3889199310117;2.32434462405189;579;30/05/2024;03/07/2024;Culture;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B1_T95;NHEN-29593;tetramorium;G;;;;7;7;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45630;
France;MIDI-PYRENEES;LOT;46;46063;Castelnau-Montratier;Université de Rennes;Université de Rennes;2167321;1875;Pitfall;4;44.2406504349493;1.32315689391354;191;14/03/2024;09/04/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B2_T75;NHEN-29688;tetramorium;G;;;;3;3;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45631;
France;LANGUEDOC-ROUSSILLON;LOZERE;48;48171;Saint-Martin-de-Lansuscle;ECO&SOLS;Equipe ECO&SOLS;2132904;1887;Pitfall;4;44.2375443985216;3.7226445983764;928;14/06/2024;10/07/2024;Lande à bruyère / fougeraie;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B3_T67;NHEN-29783;tetramorium;G;;;;8;8;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45631;
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;4157;Puimoisson;ECO&SOLS;Equipe ECO&SOLS;2132865;1992;Pitfall;4;43.8921670756657;6.10461897406734;712;24/04/2024;28/05/2024;Culture de coriande;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B4_T17;NHEN-29834;tetramorium;G;;;;1;1;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45632;
France;PROVENCE-ALPES-COTE DAZUR;VAUCLUSE;84;84065;Lauris;ECO&SOLS;Equipe ECO&SOLS;2132882;2034;Pitfall;4;43.7733624323249;5.30087879165883;292;25/03/2024;22/04/2024;Garrigue;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B4_T65;NHEN-29883;tetramorium;G;;;;5;5;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45632;
France;RHONE-ALPES;HAUTE-SAVOIE;74;74070;Chens-Sur-Leman;Sol&Co;Sol&Co;2167300;1274;Pitfall;4;46.3317772191028;6.28092715602017;432;17/05/2024;16/06/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B5_T16;NHEN-29978;tetramorium;G;;;;1;1;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45635;
France;CHAMPAGNE-ARDENNE;MARNE;51;51048;Belval-Sous-Chatillon;Sol&Co;Sol&Co;2167297;288;Pitfall;4;49.1281765661728;3.85678097784408;193;06/06/2024;06/07/2024;Vignes;;Pitfall;Remplace le site 92;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B5_T60;NHEN-30022;tetramorium;G;;;;2;2;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45635;
France;LANGUEDOC-ROUSSILLON;PYRENEES-ORIENTALES;66;66146;Porta;ECO&SOLS;Equipe ECO&SOLS;2132884;2312;Pitfall;4;42.5280876159668;1.73446702957153;2267;24/06/2024;29/07/2024;Pelouse alpine;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B6_T49;NHEN-30140;tetramorium;G;;;;4;4;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45637;
France;RHONE-ALPES;ISERE;38;38302;Le Perier;ECO&SOLS;Equipe ECO&SOLS;2142435;1686;Pitfall;4;44.9048619493119;5.96937133617335;1888;06/08/2024;10/09/2024;Pelouse alpine;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B7_T47;NHEN-30245;tetramorium;G;;1;;5;6;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45643;
France;AUVERGNE;HAUTE-LOIRE;43;43016;Auzon;ECO&SOLS;Equipe ECO&SOLS;2132895  ;1549;Pitfall;5;45.3911047765517;3.34517713570663;400;31/05/2024;02/07/2024;Prairie de fauche;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B1_T18;NHEN-29516;tetramorium;G;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45629;
France;MIDI-PYRENEES;TARN;81;81025;Belcastel;ECO&SOLS;Equipe ECO&SOLS;2132894;1837;Pitfall;5;44.3889199310117;2.32434462405189;579;30/05/2024;03/07/2024;Culture;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B1_T100;NHEN-29598;tetramorium;G;;;;7;7;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45630;
France;PROVENCE-ALPES-COTE DAZUR;BOUCHES-DU-RHONE;13;13004;Arles;ECO&SOLS;Equipe ECO&SOLS;2132901;2076;Pitfall;5;43.6487932757976;4.50250101102574;0;12/03/2024;15/04/2024;Pelouse écorchée à salicorne;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B2_T45;NHEN-29658;tetramorium;G;;;;1;1;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45631;
France;MIDI-PYRENEES;LOT;46;46063;Castelnau-Montratier;Université de Rennes;Université de Rennes;2167321;1875;Pitfall;5;44.2406504349493;1.32315689391354;191;14/03/2024;09/04/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B2_T77;NHEN-29690;tetramorium;G;;;;3;3;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45631;
France;LANGUEDOC-ROUSSILLON;LOZERE;48;48171;Saint-Martin-de-Lansuscle;ECO&SOLS;Equipe ECO&SOLS;2132904;1887;Pitfall;5;44.2375443985216;3.7226445983764;928;14/06/2024;10/07/2024;Lande à bruyère / fougeraie;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B3_T69;NHEN-29785;tetramorium;G;;;;6;6;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45631;
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;4157;Puimoisson;ECO&SOLS;Equipe ECO&SOLS;2132865;1992;Pitfall;5;43.8921670756657;6.10461897406734;712;24/04/2024;28/05/2024;Culture de coriande;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B4_T21;NHEN-29838;tetramorium;G;;;;3;3;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45632;
France;CENTRE;CHER;18;18086;Drevant;Sol&Co;Sol&Co;2167303;1174;Pitfall;5;46.6928659613774;2.53499704476721;164;23/05/2024;22/06/2024;Prairie de fauche;;Pitfall;relève le 21/6/224;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B6_T79;NHEN-30173;tetramorium;G;;;;1;1;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45638;
France;RHONE-ALPES;ISERE;38;38302;Le Perier;ECO&SOLS;Equipe ECO&SOLS;2142435;1686;Pitfall;5;44.9048619493119;5.96937133617335;1888;06/08/2024;10/09/2024;Pelouse alpine;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B7_T55;NHEN-30254;tetramorium;G;;1;;5;6;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45643;
