PAYS;REGION;DEPARTEMENT;CD_DEPT;NOM_LOCALITE;PROJET;ORGANISME;OBSERVATEUR;STATION;REPETITION;METHODE;CLASSE;ORDRE;FAMILLE;CD_NOM;CD_REF;LB_NOM;NOM_VALIDE;NOM_CITE;Stade;ABONDANCE_TOTALE;DETERMINATEUR;DATE_DETERMINATION;MASSE;NOM_SAISIE
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2032;EST;EST;1066;TM1;Trimanuel;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;adulte;2;N.HENON;13/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2032;EST;EST;1066;TM1;Trimanuel;Chilopoda;0;NA;185587;185587;Chilopoda;Chilopoda Latreille, 1817;chilopoda;adulte;2;N.HENON;13/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2032;EST;EST;1066;TM1;Trimanuel;Insecta;Hymenoptera;Formicidae;185188;185188;Formicidae;Formicidae Latreille, 1809;formicidae;adulte;2;N.HENON;13/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2024;EST;EST;1058;TM1;Trimanuel;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;adulte;3;T.GELIS;14/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2024;EST;EST;1058;TM1;Trimanuel;Diplopoda;0;NA;185607;185607;Diplopoda;Diplopoda de Blainville in Gervais, 1844;diplopoda;adulte;5;T.GELIS;14/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2025;EST;EST;1058;TM2;Trimanuel;Insecta;Coleoptera;Elateridae;184735;184735;Elateridae;Elateridae Leach, 1815;elateridae;larve;1;T.GELIS;14/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2032;EST;EST;1066;TM2;Trimanuel;Insecta;Coleoptera;Elateridae;184735;184735;Elateridae;Elateridae Leach, 1815;elateridae;larve;1;N.HENON;13/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2025;EST;EST;1058;TM2;Trimanuel;Diplopoda;0;NA;185607;185607;Diplopoda;Diplopoda de Blainville in Gervais, 1844;diplopoda;adulte;2;T.GELIS;14/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2025;EST;EST;1058;TM2;Trimanuel;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;adulte;2;T.GELIS;14/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2032;EST;EST;1066;TM2;Trimanuel;Diplopoda;0;NA;185607;185607;Diplopoda;Diplopoda de Blainville in Gervais, 1844;diplopoda;adulte;3;N.HENON;13/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2032;EST;EST;1066;TM2;Trimanuel;Chilopoda;0;NA;185587;185587;Chilopoda;Chilopoda Latreille, 1817;chilopoda;adulte;4;N.HENON;13/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2026;EST;EST;1058;TM3;Trimanuel;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;adulte;1;T.GELIS;14/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2033;EST;EST;1066;TM3;Trimanuel;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;adulte;1;N.HENON;13/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2026;EST;EST;1058;TM3;Trimanuel;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;araneae;adulte;2;T.GELIS;14/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2027;EST;EST;1058;TM4;Trimanuel;Gastropoda;0;NA;186338;186338;Gastropoda;Gastropoda Cuvier, 1795;gastropoda;adulte;1;T.GELIS;14/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2027;EST;EST;1058;TM4;Trimanuel;Diplopoda;0;NA;185607;185607;Diplopoda;Diplopoda de Blainville in Gervais, 1844;diplopoda;adulte;1;T.GELIS;14/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2027;EST;EST;1058;TM4;Trimanuel;Insecta;Hymenoptera;Formicidae;185188;185188;Formicidae;Formicidae Latreille, 1809;formicidae;adulte;1;T.GELIS;14/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2027;EST;EST;1058;TM4;Trimanuel;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;araneae;adulte;1;T.GELIS;14/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2027;EST;EST;1058;TM4;Trimanuel;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;larve;1;T.GELIS;14/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2034;EST;EST;1066;TM4;Trimanuel;Diplopoda;Glomerida;Glomeridae;185669;185669;Glomeridae;Glomeridae Leach, 1815;glomeridae;adulte;1;N.HENON;13/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2034;EST;EST;1066;TM4;Trimanuel;Diplopoda;0;NA;185607;185607;Diplopoda;Diplopoda de Blainville in Gervais, 1844;diplopoda;adulte;1;N.HENON;13/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2034;EST;EST;1066;TM4;Trimanuel;Insecta;Coleoptera;Curculionidae;184685;184685;Curculionidae;Curculionidae Latreille, 1802;curculionidae;adulte;2;N.HENON;13/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2027;EST;EST;1058;TM4;Trimanuel;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;adulte;3;T.GELIS;14/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2034;EST;EST;1066;TM4;Trimanuel;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;araneae;adulte;3;N.HENON;13/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2030;EST;EST;1058;TM5;Trimanuel;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;araneae;adulte;1;T.GELIS;14/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2031;EST;EST;1058;TM5;Trimanuel;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;adulte;1;T.GELIS;14/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2034;EST;EST;1066;TM5;Trimanuel;Insecta;Coleoptera;Curculionidae;184685;184685;Curculionidae;Curculionidae Latreille, 1802;curculionidae;adulte;1;N.HENON;13/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2034;EST;EST;1066;TM5;Trimanuel;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;adulte;1;N.HENON;13/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2034;EST;EST;1066;TM5;Trimanuel;Insecta;Hymenoptera;Formicidae;185188;185188;Formicidae;Formicidae Latreille, 1809;formicidae;adulte;1;N.HENON;13/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2034;EST;EST;1066;TM5;Trimanuel;Gastropoda;0;NA;186338;186338;Gastropoda;Gastropoda Cuvier, 1795;gastropoda;adulte;2;N.HENON;13/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2028;EST;EST;1058;TM5;Trimanuel;Diplopoda;0;NA;185607;185607;Diplopoda;Diplopoda de Blainville in Gervais, 1844;diplopoda;adulte;3;T.GELIS;14/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2029;EST;EST;1058;TM5;Trimanuel;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;adulte;3;T.GELIS;14/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2032;EST;EST;1058;TM6;Trimanuel;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;adulte;1;T.GELIS;14/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2035;EST;EST;1066;TM6;Trimanuel;Insecta;Hymenoptera;Formicidae;185188;185188;Formicidae;Formicidae Latreille, 1809;formicidae;adulte;2;N.HENON;13/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2035;EST;EST;1066;TM6;Trimanuel;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;araneae;adulte;2;N.HENON;13/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2035;EST;EST;1066;TM6;Trimanuel;Chilopoda;0;NA;185587;185587;Chilopoda;Chilopoda Latreille, 1817;chilopoda;adulte;2;N.HENON;13/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2032;EST;EST;1058;TM6;Trimanuel;Diplopoda;0;NA;185607;185607;Diplopoda;Diplopoda de Blainville in Gervais, 1844;diplopoda;adulte;3;T.GELIS;14/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2035;EST;EST;1066;TM6;Trimanuel;Malacostraca;Isopoda;NA;184472;184472;Isopoda;Isopoda Latreille, 1817;isopoda;adulte;3;N.HENON;13/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2032;EST;EST;1058;TM6;Trimanuel;Chilopoda;0;NA;185587;185587;Chilopoda;Chilopoda Latreille, 1817;chilopoda;adulte;4;T.GELIS;14/08/2024;;L.ABRAHAM
France;PAYS DE LA LOIRE;MAYENNE;53;Maisoncelles-Du-Maine;RMQS_2024;OUEST;OUEST;730;TM1;Trimanuel;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;larve;1;N.HENON;21/06/2024;;N.HENON
France;PAYS DE LA LOIRE;MAYENNE;53;Maisoncelles-Du-Maine;RMQS_2024;OUEST;OUEST;730;TM1;Trimanuel;Gastropoda;Stylommatophora;Limacidae;186406;186406;Limacidae;Limacidae Batsch, 1789;limacidae;adulte;2;N.HENON;21/06/2024;;N.HENON
France;PAYS DE LA LOIRE;MAYENNE;53;Maisoncelles-Du-Maine;RMQS_2024;OUEST;OUEST;730;TM1;Trimanuel;Chilopoda;0;NA;185587;185587;Chilopoda;Chilopoda Latreille, 1817;chilopoda;adulte;2;N.HENON;21/06/2024;;N.HENON
France;PAYS DE LA LOIRE;MAYENNE;53;Maisoncelles-Du-Maine;RMQS_2024;OUEST;OUEST;730;TM1;Trimanuel;Diplopoda;0;NA;185607;185607;Diplopoda;Diplopoda de Blainville in Gervais, 1844;diplopoda;adulte;2;N.HENON;21/06/2024;;N.HENON
France;PAYS DE LA LOIRE;MAYENNE;53;Maisoncelles-Du-Maine;RMQS_2024;OUEST;OUEST;730;TM2;Trimanuel;Diplopoda;0;NA;185607;185607;Diplopoda;Diplopoda de Blainville in Gervais, 1844;diplopoda;adulte;2;N.HENON;21/06/2024;;N.HENON
France;PAYS DE LA LOIRE;MAYENNE;53;Maisoncelles-Du-Maine;RMQS_2024;OUEST;OUEST;730;TM2;Trimanuel;Gastropoda;Stylommatophora;Limacidae;186406;186406;Limacidae;Limacidae Batsch, 1789;limacidae;adulte;5;N.HENON;21/06/2024;;N.HENON
France;PAYS DE LA LOIRE;MAYENNE;53;Maisoncelles-Du-Maine;RMQS_2024;OUEST;OUEST;730;TM3;Trimanuel;Chilopoda;0;NA;185587;185587;Chilopoda;Chilopoda Latreille, 1817;chilopoda;adulte;1;N.HENON;21/06/2024;;N.HENON
France;PAYS DE LA LOIRE;MAYENNE;53;Maisoncelles-Du-Maine;RMQS_2024;OUEST;OUEST;730;TM3;Trimanuel;Gastropoda;Stylommatophora;Limacidae;186406;186406;Limacidae;Limacidae Batsch, 1789;limacidae;adulte;3;N.HENON;21/06/2024;;N.HENON
France;PAYS DE LA LOIRE;MAYENNE;53;Maisoncelles-Du-Maine;RMQS_2024;OUEST;OUEST;730;TM4;Trimanuel;Insecta;Coleoptera;Elateridae;184735;184735;Elateridae;Elateridae Leach, 1815;elateridae;larve;1;N.HENON;21/06/2024;;N.HENON
France;PAYS DE LA LOIRE;MAYENNE;53;Maisoncelles-Du-Maine;RMQS_2024;OUEST;OUEST;730;TM4;Trimanuel;Chilopoda;0;NA;185587;185587;Chilopoda;Chilopoda Latreille, 1817;chilopoda;adulte;1;N.HENON;21/06/2024;;N.HENON
France;PAYS DE LA LOIRE;MAYENNE;53;Maisoncelles-Du-Maine;RMQS_2024;OUEST;OUEST;730;TM4;Trimanuel;Clitellata;Enchytraeida;Enchytraeidae;183803;183803;Enchytraeidae;Enchytraeidae Vejdovský, 1879;enchytraeidae;adulte;7;N.HENON;21/06/2024;;N.HENON
France;PAYS DE LA LOIRE;MAYENNE;53;Maisoncelles-Du-Maine;RMQS_2024;OUEST;OUEST;730;TM5;Trimanuel;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;adulte;1;N.HENON;21/06/2024;;N.HENON
France;PAYS DE LA LOIRE;MAYENNE;53;Maisoncelles-Du-Maine;RMQS_2024;OUEST;OUEST;730;TM5;Trimanuel;Gastropoda;Stylommatophora;Limacidae;186406;186406;Limacidae;Limacidae Batsch, 1789;limacidae;adulte;2;N.HENON;21/06/2024;;N.HENON
France;PAYS DE LA LOIRE;MAYENNE;53;Maisoncelles-Du-Maine;RMQS_2024;OUEST;OUEST;730;TM5;Trimanuel;Diplopoda;0;NA;185607;185607;Diplopoda;Diplopoda de Blainville in Gervais, 1844;diplopoda;adulte;3;N.HENON;21/06/2024;;N.HENON
France;PAYS DE LA LOIRE;MAYENNE;53;Maisoncelles-Du-Maine;RMQS_2024;OUEST;OUEST;730;TM5;Trimanuel;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;adulte;4;N.HENON;21/06/2024;;N.HENON
France;PAYS DE LA LOIRE;MAYENNE;53;Maisoncelles-Du-Maine;RMQS_2024;OUEST;OUEST;730;TM5;Trimanuel;Chilopoda;0;NA;185587;185587;Chilopoda;Chilopoda Latreille, 1817;chilopoda;adulte;7;N.HENON;21/06/2024;;N.HENON
France;PAYS DE LA LOIRE;MAYENNE;53;Maisoncelles-Du-Maine;RMQS_2024;OUEST;OUEST;730;TM5;Trimanuel;Clitellata;Enchytraeida;Enchytraeidae;183803;183803;Enchytraeidae;Enchytraeidae Vejdovský, 1879;enchytraeidae;adulte;11;N.HENON;21/06/2024;;N.HENON
France;PAYS DE LA LOIRE;MAYENNE;53;Maisoncelles-Du-Maine;RMQS_2024;OUEST;OUEST;730;TM6;Trimanuel;Insecta;Diptera;NA;184803;184803;Diptera;Diptera Linnaeus, 1758;diptera;larve;1;N.HENON;21/06/2024;;N.HENON
France;PAYS DE LA LOIRE;MAYENNE;53;Maisoncelles-Du-Maine;RMQS_2024;OUEST;OUEST;730;TM6;Trimanuel;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;adulte;1;N.HENON;21/06/2024;;N.HENON
France;PAYS DE LA LOIRE;MAYENNE;53;Maisoncelles-Du-Maine;RMQS_2024;OUEST;OUEST;730;TM6;Trimanuel;Gastropoda;Stylommatophora;Limacidae;186406;186406;Limacidae;Limacidae Batsch, 1789;limacidae;adulte;2;N.HENON;21/06/2024;;N.HENON
France;PAYS DE LA LOIRE;MAYENNE;53;Maisoncelles-Du-Maine;RMQS_2024;OUEST;OUEST;730;TM6;Trimanuel;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;adulte;2;N.HENON;21/06/2024;;N.HENON
France;PAYS DE LA LOIRE;MAYENNE;53;Maisoncelles-Du-Maine;RMQS_2024;OUEST;OUEST;730;TM6;Trimanuel;Clitellata;Enchytraeida;Enchytraeidae;183803;183803;Enchytraeidae;Enchytraeidae Vejdovský, 1879;enchytraeidae;adulte;3;N.HENON;21/06/2024;;N.HENON
France;BOURGOGNE;SAONE-ET-LOIRE;71;Maltat;RMQS_2024;EST;EST;1180;TM1;Trimanuel;Insecta;Diptera;Bibionidae;184907;184907;Bibionidae;Bibionidae Fleming, 1821;bibionidae;adulte;1;N.HENON;12/08/2024;;L.ABRAHAM
France;BOURGOGNE;SAONE-ET-LOIRE;71;Maltat;RMQS_2024;EST;EST;1180;TM1;Trimanuel;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;adulte;1;N.HENON;12/08/2024;;L.ABRAHAM
France;BOURGOGNE;SAONE-ET-LOIRE;71;Maltat;RMQS_2024;EST;EST;1180;TM1;Trimanuel;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;adulte;1;N.HENON;12/08/2024;;L.ABRAHAM
France;BOURGOGNE;SAONE-ET-LOIRE;71;Maltat;RMQS_2024;EST;EST;1180;TM1;Trimanuel;Insecta;Coleoptera;NA;184612;184612;Coleoptera;Coleoptera Linnaeus, 1758;coleoptera;adulte;2;N.HENON;12/08/2024;;L.ABRAHAM
France;BOURGOGNE;SAONE-ET-LOIRE;71;Maltat;RMQS_2024;EST;EST;1180;TM1;Trimanuel;Insecta;Coleoptera;Elateridae;184735;184735;Elateridae;Elateridae Leach, 1815;elateridae;larve;7;N.HENON;12/08/2024;;L.ABRAHAM
France;BOURGOGNE;SAONE-ET-LOIRE;71;Maltat;RMQS_2024;EST;EST;1180;TM2;Trimanuel;Diplopoda;0;NA;185607;185607;Diplopoda;Diplopoda de Blainville in Gervais, 1844;diplopoda;larve;1;N.HENON;12/08/2024;;L.ABRAHAM
France;BOURGOGNE;SAONE-ET-LOIRE;71;Maltat;RMQS_2024;EST;EST;1180;TM2;Trimanuel;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;adulte;2;N.HENON;12/08/2024;;L.ABRAHAM
France;BOURGOGNE;SAONE-ET-LOIRE;71;Maltat;RMQS_2024;EST;EST;1180;TM2;Trimanuel;Insecta;Coleoptera;Elateridae;184735;184735;Elateridae;Elateridae Leach, 1815;elateridae;larve;3;N.HENON;12/08/2024;;L.ABRAHAM
France;BOURGOGNE;SAONE-ET-LOIRE;71;Maltat;RMQS_2024;EST;EST;1180;TM3;Trimanuel;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;adulte;1;N.HENON;12/08/2024;;L.ABRAHAM
France;BOURGOGNE;SAONE-ET-LOIRE;71;Maltat;RMQS_2024;EST;EST;1180;TM3;Trimanuel;Insecta;Coleoptera;Elateridae;184735;184735;Elateridae;Elateridae Leach, 1815;elateridae;larve;1;N.HENON;12/08/2024;;L.ABRAHAM
France;BOURGOGNE;SAONE-ET-LOIRE;71;Maltat;RMQS_2024;EST;EST;1180;TM3;Trimanuel;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;adulte;1;N.HENON;12/08/2024;;L.ABRAHAM
France;BOURGOGNE;SAONE-ET-LOIRE;71;Maltat;RMQS_2025;EST;EST;1180;TM4;Trimanuel;Insecta;Hemiptera;NA;185020;185020;Heteroptera;Heteroptera Latreille, 1810;heteroptera;adulte;1;N.HENON;12/08/2024;;L.ABRAHAM
France;BOURGOGNE;SAONE-ET-LOIRE;71;Maltat;RMQS_2025;EST;EST;1180;TM4;Trimanuel;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;adulte;1;N.HENON;12/08/2024;;L.ABRAHAM
France;BOURGOGNE;SAONE-ET-LOIRE;71;Maltat;RMQS_2025;EST;EST;1180;TM4;Trimanuel;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;adulte;1;N.HENON;12/08/2024;;L.ABRAHAM
France;BOURGOGNE;SAONE-ET-LOIRE;71;Maltat;RMQS_2025;EST;EST;1180;TM4;Trimanuel;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;larve;1;N.HENON;12/08/2024;;L.ABRAHAM
France;BOURGOGNE;SAONE-ET-LOIRE;71;Maltat;RMQS_2025;EST;EST;1180;TM4;Trimanuel;Insecta;Diptera;NA;184803;184803;Diptera;Diptera Linnaeus, 1758;diptera;larve;2;N.HENON;12/08/2024;;L.ABRAHAM
France;BOURGOGNE;SAONE-ET-LOIRE;71;Maltat;RMQS_2025;EST;EST;1180;TM4;Trimanuel;Insecta;Coleoptera;Elateridae;184735;184735;Elateridae;Elateridae Leach, 1815;elateridae;adulte;3;N.HENON;12/08/2024;;L.ABRAHAM
France;BOURGOGNE;SAONE-ET-LOIRE;71;Maltat;RMQS_2025;EST;EST;1180;TM4;Trimanuel;Insecta;Hymenoptera;Formicidae;185188;185188;Formicidae;Formicidae Latreille, 1809;formicidae;adulte;7;N.HENON;12/08/2024;;L.ABRAHAM
France;BOURGOGNE;SAONE-ET-LOIRE;71;Maltat;RMQS_2025;EST;EST;1180;TM4;Trimanuel;Insecta;Coleoptera;Elateridae;184735;184735;Elateridae;Elateridae Leach, 1815;elateridae;larve;8;N.HENON;12/08/2024;;L.ABRAHAM
France;BOURGOGNE;SAONE-ET-LOIRE;71;Maltat;RMQS_2026;EST;EST;1180;TM5;Trimanuel;Insecta;Coleoptera;NA;184612;184612;Coleoptera;Coleoptera Linnaeus, 1758;coleoptera;adulte;1;N.HENON;12/08/2024;;L.ABRAHAM
France;BOURGOGNE;SAONE-ET-LOIRE;71;Maltat;RMQS_2026;EST;EST;1180;TM5;Trimanuel;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;adulte;2;N.HENON;12/08/2024;;L.ABRAHAM
France;BOURGOGNE;SAONE-ET-LOIRE;71;Maltat;RMQS_2026;EST;EST;1180;TM5;Trimanuel;Insecta;Coleoptera;NA;184612;184612;Coleoptera;Coleoptera Linnaeus, 1758;coleoptera;larve;3;N.HENON;12/08/2024;;L.ABRAHAM
France;BOURGOGNE;SAONE-ET-LOIRE;71;Maltat;RMQS_2026;EST;EST;1180;TM5;Trimanuel;Insecta;Coleoptera;Elateridae;184735;184735;Elateridae;Elateridae Leach, 1815;elateridae;larve;5;N.HENON;12/08/2024;;L.ABRAHAM
France;BOURGOGNE;SAONE-ET-LOIRE;71;Maltat;RMQS_2026;EST;EST;1180;TM6;Trimanuel;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;adulte;1;N.HENON;12/08/2024;;L.ABRAHAM
France;BOURGOGNE;SAONE-ET-LOIRE;71;Maltat;RMQS_2026;EST;EST;1180;TM6;Trimanuel;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;larve;1;N.HENON;12/08/2024;;L.ABRAHAM
France;BOURGOGNE;SAONE-ET-LOIRE;71;Maltat;RMQS_2026;EST;EST;1180;TM6;Trimanuel;Insecta;Lepidoptera;NA;185214;185214;Lepidoptera;Lepidoptera Linnaeus, 1758;lepidoptera;larve;1;N.HENON;12/08/2024;;L.ABRAHAM
France;POITOU-CHARENTES;CHARENTE-MARITIME;17;Mazeray;RMQS_2024;OUEST;OUEST;1366;TM1;Trimanuel;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;adulte;1;N.HENON;03/04/2024;;L.ABRAHAM
France;POITOU-CHARENTES;CHARENTE-MARITIME;17;Mazeray;RMQS_2024;OUEST;OUEST;1366;TM1;Trimanuel;Chilopoda;Geophilomorpha;NA;185592;185592;Geophilomorpha;Geophilomorpha Pocock, 1895;geophilomorpha;adulte;2;N.HENON;03/04/2024;;L.ABRAHAM
France;POITOU-CHARENTES;CHARENTE-MARITIME;17;Mazeray;RMQS_2024;OUEST;OUEST;1366;TM1;Trimanuel;Insecta;Hymenoptera;Formicidae;219528;219528;Hypoponera eduardi;Hypoponera eduardi (Forel, 1894);Hypoponera eduardi;adulte;8;N.HENON;03/04/2024;;L.ABRAHAM
France;POITOU-CHARENTES;CHARENTE-MARITIME;17;Mazeray;RMQS_2025;OUEST;OUEST;1366;TM2;Trimanuel;Insecta;Coleoptera;Curculionidae;184685;184685;Curculionidae;Curculionidae Latreille, 1802;curculionidae;adulte;1;N.HENON;03/04/2024;;L.ABRAHAM
France;POITOU-CHARENTES;CHARENTE-MARITIME;17;Mazeray;RMQS_2025;OUEST;OUEST;1366;TM2;Trimanuel;Insecta;Diptera;NA;184803;184803;Diptera;Diptera Linnaeus, 1758;diptera;larve;1;N.HENON;03/04/2024;;L.ABRAHAM
France;POITOU-CHARENTES;CHARENTE-MARITIME;17;Mazeray;RMQS_2025;OUEST;OUEST;1366;TM2;Trimanuel;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;adulte;1;N.HENON;03/04/2024;;L.ABRAHAM
France;POITOU-CHARENTES;CHARENTE-MARITIME;17;Mazeray;RMQS_2025;OUEST;OUEST;1366;TM3;Trimanuel;Diplopoda;0;NA;185607;185607;Diplopoda;Diplopoda de Blainville in Gervais, 1844;diplopoda;adulte;1;N.HENON;03/04/2024;;L.ABRAHAM
France;POITOU-CHARENTES;CHARENTE-MARITIME;17;Mazeray;RMQS_2025;OUEST;OUEST;1366;TM3;Trimanuel;Gastropoda;0;NA;186338;186338;Gastropoda;Gastropoda Cuvier, 1795;gastropoda;adulte;1;N.HENON;03/04/2024;;L.ABRAHAM
France;POITOU-CHARENTES;CHARENTE-MARITIME;17;Mazeray;RMQS_2025;OUEST;OUEST;1366;TM3;Trimanuel;Chilopoda;Geophilomorpha;NA;185592;185592;Geophilomorpha;Geophilomorpha Pocock, 1895;geophilomorpha;adulte;6;N.HENON;03/04/2024;;L.ABRAHAM
France;POITOU-CHARENTES;CHARENTE-MARITIME;17;Mazeray;RMQS_2026;OUEST;OUEST;1366;TM4;Trimanuel;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;adulte;1;N.HENON;03/04/2024;;L.ABRAHAM
France;POITOU-CHARENTES;CHARENTE-MARITIME;17;Mazeray;RMQS_2026;OUEST;OUEST;1366;TM4;Trimanuel;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;adulte;1;N.HENON;03/04/2024;;L.ABRAHAM
